ordinal,hp,torque,weightLbs,weightKg,displacement,engine,drivetrain,gears,aspiration,frontWeightPct,pi,speedRating,brakingRating,handlingRating,accelRating,price,division,topSpeedMph,quarterMile,zeroToSixty,zeroToHundred,braking60,braking100,lateralG60,lateralG120,imageUrl,wikiUrl,synopsis
3229,585,405,2921,1325,5.2,"V10",RWD,6,na,42,828,5,6.6,6.8,5.8,269000,"Forza GT3",187.1,10.817,3.8,6.8,84.6,215.9,1.46,1.7,"/car-images/3229.png","https://forza.fandom.com/wiki/Audi_44_R8_LMS_GT3","The R8 LMS GT3 is a race car based on the second generation Audi R8 and is the successor to the Audi R8 LMS Ultra. It was unveiled at the 2015 Geneva Motor Show. It features an upgraded V10 engine, rear-wheel drive and a lighter chassis than its road-going counterpart. The car began competition in 2015, receiving upgraded versions in 2019 with the R8 LMS GT3 Evo and in 2021 with the R8 LMS GT3 Evo II. The #36, belonging to the Magnus Racing team, competed in the GT Daytona (GTD) class during the"
3231,350,315,2778,1260,2,"I4",FWD,6,t,58,702,3.3,5.3,5.5,4.2,204000,"Forza Touring Cars",161.8,12.55,4.781,9.9,96.1,235.9,1.36,1.49,"/car-images/3231.png","https://forza.fandom.com/wiki/Vauxhall_66_Power_Maxed_TAG_Racing_Astra","The #66 Astra is a touring car based on the seventh generation Opel/Vauxhall Astra and designed for use in the British Touring Car Championship (BTCC). The Astra marks a return for Vauxhall/Opel in touring car racing, being a dominant team in the mid-2000s. It features 2.0-liter turbocharged inline-four engine, producing"
3239,612,420,2994,1358,5.2,"V10",RWD,6,na,42,824,5,6.5,6.6,6.1,266000,"Super Trofeo",186.2,10.567,3,5.9,88.9,216.5,1.44,1.67,"/car-images/3239.png","https://forza.fandom.com/wiki/Lamborghini_63_Squadra_Corse_Huracán_Super_Trofeo_Evo","It is the successor to the Huracán LP 620-2 Super Trofeo, and its 5.2-litre naturally-aspirated V10 has the output at  and  of torque."
3240,522,406,2910,1320,3.5,"V6",RWD,6,tt,45,819,4.7,6.7,6.9,6.3,264000,"Forza GT3",181.8,11.017,3.3,6.8,82.3,206.4,1.47,1.7,"/car-images/3240.png","https://forza.fandom.com/wiki/Acura_36_NSX_GT3","Based on the second generation Acura/Honda NSX, the NSX GT3 was unveiled at the 2016 New York International Auto Show and began competition in 2017 under the Honda Performance Development subsidiary. It received upgraded versions in 2019 with the NSX GT3 Evo and in 2022 with the NSX GT3 Evo22. The #36, belonging to the CJ Wilson Racing team, competed in the GT Daytona (GTD) class during the 2018 IMSA SportsCar Championship season. The car finished 16th in class at the 12 Hours of Sebring and 11t"
3243,343,310,2789,1265,1.6,"I4",FWD,6,t,59,716,2.8,5.4,5.5,4.7,204000,"Forza Touring Cars",156.6,12.133,4.3,9.3,94.2,230,1.36,1.5,"/car-images/3243.png","https://forza.fandom.com/wiki/Peugeot_7_DG_Sport_Compétition_308","The #7 308 - commonly referred to as '308 TCR' - is a touring car developed by Peugeot Sport designed for use in TCR Touring Car specification series, such as the FIA World Touring Car Cup (WTCR). Based on the second generation Peugeot 308 (T9), the 308 TCR is an evolution of the 308 Racing Cup and made its competitive debut in the 2018 season. Powered by a 1.6-liter turbocharged inline-four engine paired to a Sadev 6-speed sequential transmission with paddle shift, the 308 TCR has a power outpu"
3250,630,663,4508,2045,4,"V8",AWD,9,tt,52,684,7.4,2.8,2.6,5.4,134000,"Sport Luxury",219,11.067,3.117,7.6,106.4,0,1.12,1.09,"/car-images/3250.png","https://forza.fandom.com/wiki/Mercedes-AMG_GT_4-Door_Coupé","The GT 4-Door Coupé, featured as the GT 63 S 4MATIC+ model in the Forza series, is the four-door variant to the two-door Mercedes-AMG GT S and Mercedes-AMG GT R. Despite the name, the 4-Door Coupé is based on a different platform, known as MRA (Mercedes Rear Architecture), shared with the 2018 Mercedes-AMG E 63 S and other executive cars."
3251,850,550,2912,1321,5.9,"V8",RWD,5,na,49,897,5.5,7.1,7.2,6.7,302000,"Forza T/A",195.3,13.383,3.15,4.763,92.8,227.4,1.48,1.78,"/car-images/3251.png","https://forza.fandom.com/wiki/Ford_98_Breathless_Pro_Racing_TA_Mustang","Based on the sixth generation Ford Mustang (S550), the Trans-Am Mustang bodywork began competition in the 2016 season under both TA and TA2 classes. Driven by seven-time champion Ernie Francis Jr., the #98 TA Mustang from Breathless Racing features a full-scale replica body built by Advanced Composite Products (ACP). Meeting the requirements for the TA class, it is powered by an overhead valve 5.9-liter naturally-aspirated V8 engine paired to a 5-speed manual transmission, producing over"
3256,850,550,2912,1321,5.9,"V8",RWD,5,na,49,899,5.5,7.1,7.3,6.7,304000,"Forza T/A",195.3,13.8,3.15,5.611,93.2,228.3,1.48,1.79,"/car-images/3256.png","https://forza.fandom.com/wiki/Chevrolet_23_Ruman_Racing_TA_Corvette","Based on the seventh generation Chevrolet Corvette (C7), the Trans-Am Corvette bodywork began competition in the 2014 season under the TA class.  Driven by two-time champion Amy Ruman, the #23 McNichols Co. Corvette features a full-scale replica body built by Derhaag Motorsports. As required for the TA class, it is powered by an overhead valve 5.9-liter naturally-aspirated V8 engine paired to a 5-speed manual transmission, producing over"
3264,444,443,3990,1810,2.9,"V6",AWD,8,tt,57,638,5.7,2.9,2.7,4.9,116000,"Modern Sport Touring",193.2,11.9,3.5,8.8,129.8,300.1,1.13,1.11,"/car-images/3264.png","https://forza.fandom.com/wiki/Audi_RS_5_Coupé_(2018)","It is part of the second generation of the RS 5 line, replacing the previous generation Audi RS 5 and weighing"
3266,451,252,1653,750,3,"V12",RWD,5,na,35,856,4.4,7,7.1,8.9,281000,"Formula 70s",179.8,9.333,2.3,4.9,83.3,215.2,1.48,1.75,"/car-images/3266.png","https://forza.fandom.com/wiki/BRM_14_Team_Motul_P201","The successor to the P160 and the short-lived P180, the P201 was the main car for BRM - short for British Racing Motors - during the 1974 and 1975 Formula 1 (F1) seasons. Designed by Mike Pilbeam, who also worked for Ford, Lotus and Surtees, the car uses a triangular monocoque made of aluminium alloy. The P201 is powered by the same 3.0-liter V12 engine as its predecessor, producing about"
3268,275,210,1309,594,3,"V8",RWD,5,na,43,710,4.4,4.5,4.2,6.1,209000,"Formula 60s",178.8,10.95,3.419,7.018,90.6,241.5,1.31,1.29,"/car-images/3268.png","https://forza.fandom.com/wiki/Lotus_Team_Lotus_type_35","The Lotus Type 35 - or simply 'Lotus 35' - is a sports race car developed by  Colin Chapman, founder of Lotus and designed for use in  Formula Two and Three. It is an evolution of the Lotus Type 32 and raced from 1965 to 1966. In the 1965 season of Formula Two, it was frequently driven by drivers such as Jim Clark, Mike Spence and Peter Revson. It found success by winning the 1965 Trophées de France Championship and 1965 British Formula Two championship.  In Formula Three, it found less success "
3270,526,442,1849,839,5.4,"V8",RWD,4,na,41,805,6.1,5.1,5.3,8,256000,"Prototype Group Racing",202.8,9.567,4.1,6.2,84.6,220.7,1.36,1.43,"/car-images/3270.png","https://forza.fandom.com/wiki/McLaren_4_Bruce_McLaren_Motor_Racing_M1B","The M1, short for 'Mark 1', was developed by Bruce McLaren Motor Racing team for use in the North American Can-Am series and Group 7 series. The M1B version ran from 1965 to 1966 and was the team's first self-designed and developed sports car. Formed in 1963 by Bruce McLaren, the team developed the M1A as a replacement for the Zerek Special, a modified Cooper T53 Formula 1 car acquired in 1964 that proved to be competitive. Built by manufacturing company Elva, it featured a new chassis design an"
3272,350,295,2778,1260,2,"F4",RWD,6,t,50,673,3.1,5.4,5.5,3.7,192000,"Forza Touring Cars",159.5,13.167,4.3,9.7,91.5,231,1.36,1.5,"/car-images/3272.png","https://forza.fandom.com/wiki/SUBARU_1_Adrian_Flux_SUBARU_Racing_Levorg_GT","The Levorg GT is a touring car based on the first generation Subaru Levorg and designed for use in the British Touring Car Championship (BTCC). It ran from 2016 to 2019. To meet the championship's regulations, the Levorg BTCC features a rear-wheel drive layout instead of the four-wheel drive found in its road-going counterpart. It features a 2.0-liter turbocharged flat-four engine capable of"
3276,456,600,2685,1218,2.5,"I4",RWD,6,t,42,694,4.4,4.3,4.3,5.1,142000,"Modern Sport GT",179.2,11.317,3.519,8.721,100.7,243.4,1.27,1.31,"/car-images/3276.png","https://forza.fandom.com/wiki/Saleen_S1","The Saleen S1, also known as the Saleen 1, is a two-seat entry-level sports car manufactured by Saleen, now under Chinese ownership; this is the first car developed by Saleen since the discontinuation of the S7 in 2009. It is powered by a 2.5L turbocharged inline-4 through a 6-speed manual. Production is intended to be 1,500 cars per year, with a starting price of USD 100,000 each."
3277,760,625,4171,1892,5.2,"V8",RWD,7,pds,56,724,6.4,4.1,3.9,5.3,210000,"Modern Sport Touring",203.1,11.3,3.383,6.9,102.1,253.7,1.23,1.26,"/car-images/3277.png","https://forza.fandom.com/wiki/Ford_Mustang_Shelby_GT500","The 2020 Ford Mustang Shelby GT500 is the high-end performance model of the sixth generation Ford Mustang that has been available since the 2015 model year. It is the successor to the 2013 Ford Shelby GT500."
3281,600,521,3097,1405,3.6,"V6",RWD,6,tt,49,824,5.3,6.3,6.4,6.4,308000,"Forza GT3",191.3,10.733,3.2,6.4,85,211,1.44,1.62,"/car-images/3281.png","https://forza.fandom.com/wiki/Cadillac_3_Cadillac_Racing_ATS-V.R","Based on the Cadillac ATS-V, the ATS-V.R is the successor to the Cadillac CTS-V.R in the GT class of the Pirelli World Challenge series. It was unveiled on November 14th, 2014 at COTA, a week before the unveil of the new ATS-V lineup. Designed to meet FIA GT3 specifications, the car is powered by a modified version of the 3.6-liter twin-turbocharged V6 engine used in the road car, which now produces"
3282,632,465,2535,1150,2.8,"F6",RWD,6,tt,43,825,5.9,5,4.9,6.8,267000,"GTX Sportscars",200.7,9.933,2.5,5.6,89.2,231.7,1.33,1.39,"/car-images/3282.png","https://forza.fandom.com/wiki/Porsche_203_Porsche_AG_961","The 961 is a sports prototype built by Porsche to comply with the Group B regulations. It is based on the Porsche 959 production sports car. The 961 retained much the 959 road car, including its four-wheel drive system which was uncommon in sports prototype racing. This system was modified to distribute more power to the rear wheels rather than having a balanced distribution like the 959. It made its competitive debut at the 1986 24 Hours of Le Mans, where it placed 7th place, 47 laps behind the"
3283,850,550,2912,1321,5.9,"V8",RWD,5,na,49,897,5.5,7.1,7.2,7.1,302000,"Forza T/A",195.4,13.117,3.15,5.381,92.8,227.7,1.48,1.79,"/car-images/3283.png","https://forza.fandom.com/wiki/Cadillac_57_TA_CTS-V","Based on the CTS-V Coupe from the second generation Cadillac CTS, the Trans-Am CTS-V bodywork began competition in the 2015 season under the TA class. Driven by Chris Dyson, the #57 CTS-V by Kryderacing features a full-scale replica body built by Advanced Composite Products (ACP). As required for the TA class, it is powered by an overhead valve 5.9-liter naturally-aspirated V8 engine paired to a 5-speed manual transmission, producing over"
3285,700,492,2349,1065,5.4,"V8",RWD,6,na,41,911,6.3,7.7,7.8,7.8,313000,"Modern Factory Racecars",204.3,9.85,2.9,5.3,85.5,205.2,1.51,1.88,"/car-images/3285.png","https://forza.fandom.com/wiki/Brabham_BT62","The BT62 is a low-production track day-only sports car produced by Brabham Automotive since 2018. It is powered by a tuned 5.4L Ford Modular V8 mated to a 6-speed Hollinger sequential manual transmission and is assembled in Adelaide, Australia. It celebrations Brabham's racing heritage dating back to the 1960s with Sir Jack Brabham. With seventy cars slated to be produced, the first thirty-five cars will be finished in the liveries of Brabham's thirty-five winning Formula One cars, with the rest"
3286,400,354,3306,1500,2.5,"I5",AWD,7,t,61,643,5.5,2.8,2.8,4.8,118000,"Modern Sport Coupe",192.2,11.9,3.4,8.6,104,265.3,1.13,1.12,"/car-images/3286.png","https://forza.fandom.com/wiki/Audi_TT_RS","Based on the final third generation of the TT model range, the RS 'RennSport' (Racing Sport) was co-developed with Porsche to be the fastest TT available. Fitted with a turbocharged 2.5-litre five-cylinder inline engine, it can produce up to , making it the most powerful of the range, and with Audi's all-wheel drive quattro system, is perfectly suited for any weather conditions. Although only available with a seven-speed S Tronic transmission, it has a dual clutch setup and a direct-shift gearbo"
3287,450,420,2315,1050,6,"V12",RWD,5,na,48,740,6.5,3.7,4.1,5.6,285000,"Exotic GT Classics",0,0,0,0,0,0,0,0,"/car-images/3287.png","https://forza.fandom.com/wiki/Jaguar_Sport_XJR-15","Developed in a collaboration between Jaguar and TWR (Tom Walkinshaw Racing) under the Jaguar Sport name, it was built in a limited production run for the Jaguar Intercontinental Challenge, a single season series in 1991 supporting the Formula 1 races at Monaco, Silverstone, and Spa. Using a chassis based on the XJR-9 1988 Le Mans winning prototype, only fifty-three examples were built and each is fitted with Jaguar's 6.0L V12 engine. Although developed for a manufacturer racing series, it is fit"
3289,759,531,3607,1636,6.5,"V12",AWD,7,na,43,823,7.3,5,4.9,7.1,363000,"Modern Exotic GT",220.2,10.05,2.82,5.8,107.8,0,1.31,1.41,"/car-images/3289.png","https://forza.fandom.com/wiki/Lamborghini_Aventador_SVJ","Unveiled at the 2018 Pebble Beach Concours d'Elegance, the Aventador SVJ (Super Veloce Jota) is a track-focused iteration of the Aventador S and an improvement over the Aventador SV. The 6.5-litre L539 V12 engine used throughout the entire Aventador lineage has been reworked for the SVJ and generates a maximum power output of  at 8,500 rpm and  of torque at 6,750 rpm. The weight-saving measures, such as the extensive use of carbon fibre and titanium in the exhaust system, have brought the weight"
3292,855,580,2912,1321,5.8,"V8",RWD,5,na,49,898,5.4,7.2,7.3,7,302000,"Forza T/A",193.4,10.567,3.15,2.723,93.2,226.4,1.48,1.79,"/car-images/3292.png","https://forza.fandom.com/wiki/Dodge_9_American_V8_Road_Racing_TA_Challenger","Based on the Dodge Challenger SRT Hellcat from the third generation Dodge Challenger, the Trans-Am Challenger bodywork began competition in the 2014 season under the TA2 class and in the 2017 season under the TA class. Driven by Jeff Hinkle, driver and owner of American V8 Road Racing, the #9 Challenger features a full-scale replica body built by Advanced Composite Products (ACP). Meeting the requirements for the TA class, it is powered by a Penske Engines Mopar R5/P7 overhead valve 5.8-liter na"
3293,680,526,2379,1079,3.5,"V6",RWD,5,tt,42,786,7.9,4.2,4.5,6.4,334000,"Exotic GT Classics",225.4,10.017,2.9,6,92.6,238.7,1.28,1.34,"/car-images/3293.png","https://forza.fandom.com/wiki/Jaguar_XJ220S_TWR","Built to homologate the Jaguar XJ220-C for Group N, Tom Walkinshaw Racing built both the Le Mans XJ220-C race car and the road-going XJ220S, which in turn were based on the fastest production car at the time. With only nine examples built; six XJ220S models and three XJ220C models, both have had a rigorous refitting to become lighter and more powerful. The 3.5-litre V6 was modified to produce an extra , and nearly every aluminium body panel, with the exception of the doors, was replaced with car"
3298,404,359,2260,1025,2.5,"I4",RWD,4,st,48,727,5,4.5,4.2,5.6,217000,"GTX Sportscars",185.8,11.167,3.184,7.082,93.9,254.1,1.33,1.27,"/car-images/3298.png","https://forza.fandom.com/wiki/Porsche_1_Porsche_System_Engineering_924_GTP_Le_Mans","The Porsche 924 GTP Le Mans is a race car designed to race in the 24 Hours of Le Mans, being based on the Porsche 924 production car. It only raced for the 1981 season. The 924 GTP Le Mans was an upgrade over the 1980 924 Carrera GTR, which was entered in the 1980 24 Hours of Le Mans, with the top car finishing 6th place. The GTP featured an upgraded engine over the GTR, a 2.5-liter Turbocharged I4 producing  over the GTR's 2.0-liter I4 producing . One of the two examples of the 924 GTP Le Mans "
3301,900,483,1512,686,1.5,"V6",RWD,5,t,37,999,7.1,10,10,8.8,450000,"Grand Prix Rivals",214.1,8.433,2.4,3.7,78.4,176.8,1.84,2.93,"/car-images/3301.png","https://forza.fandom.com/wiki/Lotus_12_Team_Lotus_98T","The 98T was designed by Gérard Ducarouge and Martin Ogilvie and built by Team Lotus for use in the 1986 Formula One World Championship. Ayrton Senna scored eight pole positions and won two races in this car. Senna's teammate was Johnny Dumfries who scored three points during the 1986 season. The 98T was powered by a 1.5L (1,492 cc) Renault EF15B turbocharged V6 producing  and  in race-spec. In qualifying-trim, the power output was increased to up to . The engine was paired with a manual transmis"
3307,350,276,3389,1537,3.7,"V6",RWD,6,na,54,525,4.7,2.8,3,3.1,78000,"Modern Sport Coupe",180.6,12.867,4.937,12.038,112.9,279,1.15,1.15,"/car-images/3307.png","https://forza.fandom.com/wiki/Nissan_370Z_NISMO","The 370Z Nismo is an upgraded variant of the Nissan 370Z done by NISMO, Nissan's performance division. Initially introduced in June 2009, the 370Z Nismo received several updates in 2015. Upgrades include a redesigned body, implementing a front spoiler, sill extensions, rear diffuser and tailgate spoiler for improved aerodynamics, wider rear wheels, larger brakes and competition-tuned suspension, as well as a sportier interior. The VQ37VHR 3.7-liter V6 engine has also been improved upon, having a"
3309,451,406,2086,946,5.8,"V8",RWD,5,na,40,736,5.9,3.8,4.2,6.5,221000,"Vintage Le Mans Prototypes",200.3,10.15,3.1,6,92.2,247.7,1.27,1.29,"/car-images/3309.png","https://forza.fandom.com/wiki/Lotus_1_Team_Lotus_Type_40","The Lotus Type 40 - or simply 'Lotus 40' - is a sports race car developed by Martin Wade and Colin Chapman, founder of Lotus and designed for use in sportscar racing series, such as Can Am and FIA Group 4 'Sports Car' class series. It is an evolution of the Lotus Type 30 and raced from 1965 to 1968. Using the backbone chassis from the Lotus Elan, the Type 30 was an effective, however flawed, unreliable and dangerous vehicle, often suffering problems with torsional rigidity of the chassis, suspen"
3310,650,521,2822,1280,5.9,"V8",RWD,5,na,51,814,6.2,5.6,5.9,5.9,261000,"GTX Sportscars",209.2,10.717,3.383,6.3,91.8,234.1,1.4,1.53,"/car-images/3310.png","https://forza.fandom.com/wiki/Oldsmobile_75_Cutlass_Supreme_Trans_AM","The Cutlass Supreme Trans AM is a race car based on a fifth generation Oldsmobile Cutlass Supreme and designed to race in the SCCA Trans-Am series. It ran from 1988 to 1991. It features a 5.9-liter V8 paired to a Jericho Road Race five-speed transmission, producing"
3311,1036,663,2800,1270,6.3,"V12",RWD,7,nah,41,934,7.6,8.1,8.1,7.8,333000,"Modern Factory Racecars",216.5,9.533,2.4,4.5,88.8,209,1.53,1.94,"/car-images/3311.png","https://forza.fandom.com/wiki/Ferrari_FXX-K_Evo","Offered as an upgrade package for the Ferrari FXX K, following its reveal as part of the Ferrari 70th anniversary celebration in 2018, it was offered to owners of the FXX K or to new customers with a limited run of examples. Fitted with new front and rear bumpers, as well as a fixed rear wing working with an active spoiler, the improved aerodynamics increase downforce at high-speed, the Evo increases downforce by up to 23% over the FXX K, and up to 75% over the Ferrari LaFerrari. As a by-product"
3312,799,530,3503,1589,6.5,"V12",RWD,7,na,48,766,8.2,4,3.7,6.3,311000,"Modern Exotic GT",232,10.4,2.9,5.8,102,258.9,1.22,1.23,"/car-images/3312.png","https://forza.fandom.com/wiki/Ferrari_Monza_SP2","The 2019 Ferrari Monza SP2 is the first car along with the Monza SP1 to be introduced into the new Icona series. The Monza SP2 was created to reflect back on Ferrari's history of the classic Monza series. The Monza SP2 took likings from the Ferrari 500 Mondial, Ferrari 250 Testa Rossa, and various other vehicles. Similar to the Ferrari 812 Superfast, The 2019 Ferrari Monza SP2 is powered by a 6.5 liter naturally-aspirated V12 along with a few modifications to create 11 more horsepower. Both vehi"
3315,1280,883,3131,1420,5,"V8",RWD,9,tt,45,941,10,6.3,6.3,7.8,450000,"Modern Hypercars",273.2,9.633,2.829,4.63,0,0,1.39,1.66,"/car-images/3315.png","https://forza.fandom.com/wiki/Koenigsegg_Jesko","The Koenigsegg Jesko is a track-focused hypercar that debuted at the 2019 Geneva Motor Show to replace the Koenigsegg Agera. Named after the company founder's father, Jesko von Koenigsegg, the Jesko features a redesigned V8 engine capable of , a compact nine-speed transmission and an aero kit that produces more than 2200 lb-ft of downforce at , underlining the car's classification as a megacar."
3316,507,384,2701,1225,4.5,"V6",RWD,5,na,51,771,5,5.6,5.8,5,240000,"GTX Sportscars",186.7,11.45,3.7,7.1,91.5,231,1.4,1.52,"/car-images/3316.png","https://forza.fandom.com/wiki/Buick_6_Performance_Motorsports_Somerset_Regal_Trans-Am","Based on the coupe version of the fifth generation Buick Skylark, the Somerset Regal Trans-Am raced in the SCCA Trans-Am series in the mid 1980s. The car features a 4.5-liter naturally-aspirated V6 engine paired to a Weismann five-speed transmission with a power output of over"
3318,444,442,3946,1790,2.9,"V6",AWD,8,tt,57,637,6,2.8,2.6,5,116000,"Modern Sport Touring",198.7,11.933,3.683,8.833,0,294.6,1.11,1.1,"/car-images/3318.png","https://forza.fandom.com/wiki/Audi_RS_4_Avant_(2018)","The 2018 RS 4 Avant is part of the fourth generation of the RS 4 line, replacing the previous generation RS 4 Avant. It produces the same amount of horsepower as the previous generation, but does produce  more torque.  It is fitted with a twin-turbocharged V6 TFSI engine producing , as well as an eight-speed tiptronic automatic transmission, both of which are shared with the 2018 RS 5."
3359,637,612,5174,2347,0,"",AWD,2,e,50,706,3.7,2.6,2.8,6.1,158000,"Sport Luxury",172,11,2.9,6.9,103.1,274.3,1.13,1.12,"/car-images/3359.png","https://forza.fandom.com/wiki/Audi_RS_e-tron_GT","Being introduced as the highest performance trim offered for the e-tron GT range, it has a power output of  and a torque of ."
3360,1845,1695,4409,2000,0,"",AWD,1,e,48,924,7.3,4.3,4.2,6.4,429000,"Modern Hypercars",220.9,8.283,2,3.4,100.1,253.6,1.25,1.31,"/car-images/3360.png","https://forza.fandom.com/wiki/Automobili_Pininfarina_Battista","The Battista is an electric hypercar named after the founder of Pininfarina, Battista 'Pinin' Farina, and is the first vehicle to bear the Pininfarina brand name. It is produced by Automobili Pininfarina GmbH, a German EV company and only 150 units will be made, all of which assembled at a dedicated plant in Cambiano, Italy. It has a 120 kWh battery pack developed by Rimac powering four electric motors, one for each wheel. The motors generate a total of"
3364,1042,995,3097,1405,3,"V6",AWD,8,tt,41,927,8.5,6.2,6.1,10,431000,"Modern Hypercars",239.4,9.2,1.85,3.75,95.5,223.2,1.36,1.64,"/car-images/3364.png","https://forza.fandom.com/wiki/Aston_Martin_Valhalla_Concept_Car","Developed by Aston Martin and Red Bull Racing, the Valhalla Concept began inception with the project name 'AM-RB 003' before being announced as the 'Son of Valkyrie'. Weighing less than"
3366,1341,1091,3858,1750,0,"",AWD,1,e,49,961,5.5,9.4,8.9,5.2,438000,"Modern Hypercars",196.7,10.1,2.7,5.615,81.5,191.9,1.52,2.2,"/car-images/3366.png","https://forza.fandom.com/wiki/NIO_EP9",""
3367,711,567,3232,1466,3.9,"V8",RWD,7,tt,42,766,8.7,4.1,3.9,6.7,311000,"Modern Exotic GT",236.8,10.5,2.9,5.8,98.8,250,1.22,1.27,"/car-images/3367.png","https://forza.fandom.com/wiki/Ferrari_F8_Tributo","It uses the same engine as the 488 Pista, a 3.9 L twin-turbocharged V8 engine with a power output of  at 7,000 rpm and  of torque at 3,250 rpm, making it the most powerful V8-powered Ferrari produced during its production. It also uses turbo rev sensors, developed for the 488 Challenge, to maximise the efficiency of the turbochargers based on the demand for power from the pedal. The transmission is a 7-speed dual clutch automatic unit with improved gear ratios. Claimed manufacturer performance i"
3369,495,469,3577,1622,6.2,"V8",RWD,8,na,40,678,4.8,3.7,3.7,5.3,115000,"Modern Sport GT",183.7,11.116,2.813,7.115,103.6,255.4,1.21,1.24,"/car-images/3369.png","https://forza.fandom.com/wiki/Chevrolet_Corvette_Stingray_Coupé","The 2020 Corvette Stingray Coupé marks the debut of the eighth-generation Chevrolet Corvette codenamed C8, replacing the seventh-generation Corvette codenamed C7. Unlike every previous model generation, the C8 Corvette is based on a mid-engine, rear-wheel drive platform, ditching the front-engine layout of its predecessors. The Corvette Stingray is the base trim level for the coupé and convertible models. It is equipped in Forza with the Z51 performance package."
3371,630,442,3422,1552,5.2,"V10",AWD,7,na,42,752,6.3,4.1,3.8,5.8,291000,"Modern Sport GT",205.8,10.617,3.1,6.4,111,224.4,1.21,1.26,"/car-images/3371.png","https://forza.fandom.com/wiki/Lamborghini_Huracán_EVO","The Huracán EVO debuted in 2019 as part of the model line up for the Huracán series. It features a new front bumper and a new ducktail spoiler for improved downforce, an altered rear-wheel steering system for improve handling, and an updated interior featuring a new infotainment system with a 8.4 inch touchscreen. A convertible variant, the Huracán EVO Spyder, was unveiled on February 2019. Similar to the Lamborghini Huracán Performante, it is powered by a 5.2-liter naturally-aspirated V10, and "
3373,205,156,2837,1287,2,"F4",RWD,6,na,53,376,2,2.5,2.5,2.3,45000,"Modern Sport Compact",139.7,14.317,6.3,16.4,110.9,282.2,1.11,1.09,"/car-images/3373.png","https://forza.fandom.com/wiki/Toyota_86_TRD_SE","The 86 TRD SE - short for Special Edition - is a limited edition variant of the Toyota 86 developed by Toyota and Toyota Racing Development (TRD), the brand's tuning division. It is limited to 1418 examples. It features a TRD body kit with more aggressive front and rear bumpers, side skirts and a new three-piece rear spoiler, as well as a dual cat-back exhaust system and several performance parts, such as new shock absorbers, Brembo brakes and Michelin Pilot Sport 4 tires. The TRD SE is only ava"
3374,205,156,2837,1287,2,"F4",RWD,6,na,53,376,2,2.5,2.5,2.3,45000,"Modern Sport Compact",139.7,14.317,6.3,16.4,110.9,282.2,1.11,1.09,"/car-images/3374.png","https://forza.fandom.com/wiki/Toyota_86_TRD_SE","The 86 TRD SE - short for Special Edition - is a limited edition variant of the Toyota 86 developed by Toyota and Toyota Racing Development (TRD), the brand's tuning division. It is limited to 1418 examples. It features a TRD body kit with more aggressive front and rear bumpers, side skirts and a new three-piece rear spoiler, as well as a dual cat-back exhaust system and several performance parts, such as new shock absorbers, Brembo brakes and Michelin Pilot Sport 4 tires. The TRD SE is only ava"
3395,103,86,1885,855,1.3,"I4",RWD,5,na,40,228,1,1.2,1,1.2,17000,"Vintage Sport Compact",0,0,0,0,0,0,0,0,"/car-images/3395.png","https://forza.fandom.com/wiki/Renault_8_Gordini","Seen as one of Renault's most popular and affordable sport trims built by the manufacturer, the Gordini is based on a Renault 8 Major and was produced from 1964, but the 1966 'Gorde' redesign offered a race car underneath the regular looking bodywork. Its engine displacement was increased from 1,108cc to 1,255cc, and was fitted with a 5-speed manual gearbox. It was a sporty street car years ahead of its time outdating the hot hatch revolution brought on by the Volkswagen Golf GTI."
3402,335,365,3397,1541,3,"I6",RWD,8,t,51,578,4,3.1,3.2,4,90000,"Modern Sport Coupe",172.1,12.3,3.816,9.516,109.2,269.9,1.17,1.16,"/car-images/3402.png","https://forza.fandom.com/wiki/Toyota_GR_Supra","Developed in a joint-venture between BMW and Toyota, the fifth-generation Supra was created in tandem with the G29 BMW Z4 and each car shares components developed by both manufacturers. Despite having the underpinnings of a BMW, the engine was reworked by Toyota during developed, with the suspension and chassis being tuned by Toyota. It was unveiled at the 2018 Goodwood Festival of Speed, around 16 years after the fourth-generation Supra ended production."
3411,1035,920,2849,1292,3.4,"I6",RWD,5,t,49,813,7,4,4.1,6.1,261000,"Formula Drift",213.4,10.367,3.518,6.017,95,242.8,1.27,1.27,"/car-images/3411.png","https://forza.fandom.com/wiki/Formula_Drift_34_Toyota_Supra_MkIV","With a naturally-aspirated 1995 Toyota Supra as a base, Dan Burkett's Supra has been iterated on with each season of Formula Drift. The 2JZ-GE Toyota engine is fitted with a single turbocharger developing up to 19 lb of boost and a Brian Crower 2JZ 3.4L Stroker Kit with additional parts built by RAD Industries. Starting in the 2015 Formula Drift Pro 2 Championship, his Supra entered as the only professional build drift car competing, and has since been altered, improved, and honed with each foll"
